stars,business_id,user_id
5.0,Kidz Kidz Kidz Preschool,cgAhU-Vi4yV2ncQOf5ECZA
3.0,Bruster's Real Ice Cream,J6XspsHlrADTCzhFUGrHyA
1.0,Forrest & Forrest Family Dentistry,J_9fAe8a1fSIgDE6G5lFSw
4.0,Nee House Chinese Restaurant,k6K9ozOtntmQG0pF_TPwSA
4.0,Brian's Furniture,dt9IHwfuZs9D9LOH7gjNew
3.0,Berning's Fine Jewelry,2sNEKxKcGaTVBJiokqp9Zg
1.0,Burrito Bandidos,eA8WqJj_15lWURDwE6DsKQ
2.0,Southdown Chiropractic & Wellness,ZunKYeQo3RZ5iRmMcQ9swg
1.0,Glendale Care Center,frSalnOX-x68nX97T9hg3A
2.0,JJ's Red Hots - Dilworth,rxhOsjh5kTFC7FAloTVgiQ
3.0,Today's Market,zmXaJnK-a7FGRz1UbwAdMA
4.0,Sanagan's Meat Locker,uCQMkgBBIxtvRQ9slfesnA
4.0,Farmers Insurance - Paul Lorenz,fRQUUAEDdFMJwSeIFTt3jA
3.0,Myron Hensel Photography,gCSlX2tvG-M51Pok5WDmnw
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,B423jsaQkyodGbGyiIGLXA
1.0,Maria's Mexican Restaurant & Bakery,GrTcwQfPTqkIEwwp4T6XYg
1.0,Bakery Gateau,ufauqkqDhO9FEh861_pTVw
1.0,Scottsdale Cab Company,WU7NJ-YfRDdsIpNtKjaDcg
2.0,JJ's Red Hots - Dilworth,_7_Bh8VaUTUgFhmQ59ml0g
3.0,Acupuncture with Ashlee,jG7130OQWiftvHhtyabsog
3.0,Berning's Fine Jewelry,AcF-cDq7JHc0xybGmm74kQ
1.0,Bistro Divino,AIgS-xHC1YL-cobhQkMjFA
2.0,Vintage 95,hDcCr8mGkwrUP51Htatvcg
1.0,Gap,OktfRbV9zJb4WoJafRMthQ
3.0,Olson Eye Care,sLTvEeCGc-6FIQ_NqWFxIw
2.0,Inspire! Dental,tv19nT_XYg0IpnskBpjv0A
4.0,Auto Glass 2020,AvC5XQAElcGAAn_Wr5auEg
5.0,MiraKuru,18qEoFOVEernpVLh97PQPQ
2.0,Spirit Apothecary,h-mI80xrPFwz4vF1BF2Ekw
5.0,Carl's Place - 900 Series Motorsports,Z9ipC7j4nWyyuNus_fcoYQ
4.0,Circle K,LArGAkoEnwcmyE0OrESkFQ
5.0,Park Road Books,H93EsZIkTfgZ4TjSM_9jUw
3.0,Desert Shores Dentistry,8A0ilt5aTN-dO2_7wyQakA
5.0,A&T Remodeling Stucco,ZunKYeQo3RZ5iRmMcQ9swg
1.0,Bank of America,yW2Gn_SBeo4ZsfrXcxpfrw
5.0,Scottsdale Cab Company,uQPAUzPM1XgBWTWkpgeGQQ
5.0,Aroma Espresso Bar,sXeIJI3B28rZCFh1GJxbeA
4.0,MovieWork Now,A7vhQWj1yb5plH8hbditlA
4.0,MiraKuru,FGFzyjoXaiwExSk3shUL8Q
4.0,Daily Donut,vF4V1fOdu2NOXTPnTUKZOw
3.0,Sushi Mocorito,SzKBlJiuEueWkrkFxaUpSQ
1.0,Las Vegas Motorcars,9fek8sBMCATlL4k0YwtFdg
2.0,Paramount Fine Foods,8R4bKrkUEyN4HD97SKgHtg
1.0,Marathon Diner,oS5LJnMEZ-ZFHNX3ATKPGQ
3.0,Acupuncture with Ashlee,ZVWJJnaWs5i8KxG18XzRIw
4.0,Hair & Nails by Anastasiya,-0_2W_qxbX4Mu28CDAZKJA
4.0,Sonoma Village,ny5uD7wcIZ01hUXE50Qz2Q
1.0,Spectacle,enYZVhvPqf5fvIOsKiLlOA
3.0,Brilliance New York,f0Awv9obo7lWZQhUh1C_KA
2.0,Torrid,FbspMZpIr2qheAY4iwzcaQ
4.0,Uncle Otis Clothing,rKkpHJkJ27xOwnhy_bMkvA
1.0,Secrets de Femme,HaPtQKTZmtIDjyKzjaCmqA
2.0,Brian's Furniture,0F40lzN0ELvTm3EpubSa_A
3.0,Buk Chang Dong Soon Tofu,Ggx8iUdJ7lsQSqXRuclXtg
1.0,Bruster's Real Ice Cream,OzETGbgcAn8udzCgzUjp0g
1.0,Pallucci,ygkpsZ-JKp8p8hiX4PWx0w
4.0,Las Vegas Motorcars,e2LtHijFAXy4RNTDL5IELw
1.0,Bank of America,kH0a5lXS-C638GtYZ-GBng
5.0,Queen City Plumbing,Win7F46vI2LszHngNAFQ4w
3.0,Sanagan's Meat Locker,rS1iWKRclwrR62TWkraEzQ
3.0,La Fortuna,R-xVY-wPz0fqMCa4JNADvQ
5.0,Llantera Del Norte,D4FlhQTuJz_O-4BUtuV3HA
5.0,Myron Hensel Photography,Z1fpubHlmHeKY2dQBBbH9Q
4.0,Berning's Fine Jewelry,wujxgJ8vk2_bpw1sbXtyow
3.0,Bolt Fresh Bar,AcT-2v-srtOyTzVgHCtBPg
2.0,Digital One,LkY684w7qaiZgjTxM1cDkA
3.0,Taco Bell,AcACnStBqFPWislA1mkclA
3.0,Nice One Nails,VwiSIN1aeTtbr7Iw2MfwdA
4.0,Pearl Garden,cgAhU-Vi4yV2ncQOf5ECZA
2.0,Glendale Care Center,tbH_UcGXsAIBQU2QtKL6Pw
3.0,The Lounge Barber Shop,NHbb_8tPCimiciNSldGjog
2.0,No. 1 Sushi Sushi,dS04EzzFlCCFZSWhNc0w0A
5.0,Vals Getaway DES Cafeteria,xDJRriqJAPDap3E2scDRJw
2.0,Buk Chang Dong Soon Tofu,ZunKYeQo3RZ5iRmMcQ9swg
3.0,Bistro des Moulins,UeZpPpsBLI0dort7UcwFVg
5.0,A Woman's Place,oF_vwmhGi-JechfnimM60Q
4.0,Hair & Nails by Anastasiya,f0Awv9obo7lWZQhUh1C_KA
2.0,Farmers Insurance - Paul Lorenz,Ee3QKlluVJXHF8Ba4nth7g
4.0,Knot Salon,Z1Ce1N6F7vw9pKnsv8MtRA
4.0,Hair Design By Mary Ann,AhZFLXh9qYR2sm_t6EsHPg
3.0,Glenn Animal Care Hospital,gCSlX2tvG-M51Pok5WDmnw
5.0,MovieWork Now,pDvDLpD7CiMlIebsDPCRSQ
5.0,The Sweet Gallery,ca1hrwl6Uq1d8oX3hmpd8A
2.0,Goveias Salon & Spa,jFrIxIfiuQaFuXl-9cp6RQ
5.0,Hanratty Law Group,J9jxDkh2cMkL2AoM3E9HoQ
2.0,Eyebrows R US,hKlWJ-12ta84GaiAj3QKFQ
1.0,Heart Attack Grill,4vPRgLqir65R89X_OkWOVA
1.0,Starbucks,cMrTtttsIdlNRYGOu9NF4w
5.0,Club Red,dbEV32TkPPz2ar3OKh75EA
3.0,Farmers Insurance - Paul Lorenz,oVex3NVVJbUH8SNmGp-Sbg
5.0,Imperial Asian Buffet,UlDSb1B22ON7WXcY3JbmNQ
3.0,Arizona Florist,eWGRRzvpex2dVpu1XZ1Gsw
5.0,Club Red,pVj37cy4Y6FfH9YIlEhsZA
5.0,Auto Glass 2020,ly0m1d1NMOTzUKrH73zhzQ
1.0,Baby Cakes,ftUrNSpxUr8eWCyOlsZVgg
5.0,North Mountain Medical & Rehabilitation Center,69t2dm4HanGAEDYhWyXvtw
4.0,Marlene's Baker Supply,VyomVR5I3VQOpNRNAqkB-g
5.0,Pep Boys,THvXw19NkYjhoOt5WUPzGg
5.0,Sonoma Village,ZU2xIS3w_oB3TW178vIhzA
3.0,Pallucci,6h7av3gS6ZKn_-fQ7KbPkw
4.0,Multi-Specialty Physicians,6MhfEioPp9LgQ2omVos1SQ
4.0,Vic's Auto Repair,Ggx8iUdJ7lsQSqXRuclXtg
5.0,Winners,wL2pP0qCbRmML_SMeic1vQ
3.0,Jared Galleria of Jewelry,zSS9zNbiK7epPS1EvPOGYg
3.0,Restaurant Nhu Y,uQPAUzPM1XgBWTWkpgeGQQ
3.0,Glenn Animal Care Hospital,PNo1yZIVIWm05XPcjDoKlA
2.0,Imperial Asian Buffet,QczzfPB-yoNe8SEw715w_g
2.0,Hall Brent R DDS,BuySmQCaHJslLsZbAflflg
2.0,Desert Shores Dentistry,OCBlmyO1xLb2hSE7KQqm6w
2.0,The Kilted Buffalo Langtree,_ztetpb3iXrlo24E9pVH8A
2.0,Amazing Cuts,pICsYDAKhH6lno1A-UsBKQ
2.0,Salt Cellar,Q9x-MEp8Yx5QG78lU_f2mA
4.0,Sushi Mocorito,YTuksHb6YsMI62BqEG_eRA
4.0,Pep Boys,6h7av3gS6ZKn_-fQ7KbPkw
2.0,The Spoke Easy,_ztetpb3iXrlo24E9pVH8A
3.0,A&T Remodeling Stucco,cgAhU-Vi4yV2ncQOf5ECZA
5.0,Brilliance New York,n6wUNvjk2_PjtCn6ZhBObg
1.0,Burrito Bandidos,rVEgaeBzh1FQPS_KLbGxHQ
2.0,The UPS Store,gz7bTv2cQSW75ZzV4_sqrA
2.0,Renters Warehouse,ly0m1d1NMOTzUKrH73zhzQ
1.0,Multi-Specialty Physicians,DuzZ68TZWlQ3mALJZ0ASVQ
2.0,No. 1 Sushi Sushi,On_1ZwRgD2Ry0eoKYC29iQ
4.0,Kibo Sushi House,aTfsg1r45v3_-Inl-YxRsg
5.0,Hair & Nails by Anastasiya,kxKL3lwgCHFzqMUnt37pkA
4.0,OzBraz,n2I95AzSGw41ihtqL3MLtg
3.0,Pearl Garden,ctlIFB-YdllgSEnMLDEKIg
4.0,Scottsdale Cab Company,Zj665BfmiIWHHT-ZEuPVJA
4.0,Mad Crush Wine Bar,ZnVUAj_0cQmLAXyMpdxKtQ
2.0,Sonoma Village,VyomVR5I3VQOpNRNAqkB-g
2.0,Mad Crush Wine Bar,_26Nu7ktj6uwAbriTMlp7g
3.0,The Lounge Barber Shop,oClSop924pYiEwnm_Et_6Q
1.0,PA Wine & Spirits Store,5dzHPxVAUi52noaXpvewSg
2.0,Bolt Fresh Bar,jY1shXf_LQVhSoUyoXqQRQ
4.0,Gap,lf7nFsFT_YfVgc1AhBOjDg
2.0,Habitat For Humanity Restore,HeDYzmuJv62ELVAvue-wuA
4.0,Caffeine,gkTEP7ekRW62Zm4bveZBgA
4.0,M Catering by Michael's,ca1hrwl6Uq1d8oX3hmpd8A
1.0,Sonoma Village,n6wUNvjk2_PjtCn6ZhBObg
2.0,Glenn Animal Care Hospital,DKkX2AyOVK2Z_jLHYCy1uA
4.0,Sonoma Village,ufauqkqDhO9FEh861_pTVw
1.0,So Cool Frozen Yogurt,On_1ZwRgD2Ry0eoKYC29iQ
2.0,Kibo Sushi House,wysnwzsy0EcPHw-5a4mAUw
1.0,J's Fish & Chips,Y8AnzqYWw8A2XQ36WHjtQw
4.0,Fabulous Cakes and Confections Inc.,Ji9PeffxjwqPLO7pEfSpKQ
3.0,Tavolino,khyig4aF00tZsTYw4F4GLg
4.0,Tavolino,o7oDOkJMky50DpaQ4-D5wg
2.0,Desert Shores Dentistry,TUbOiTPDiAXEzzUEyj22JA
5.0,Buk Chang Dong Soon Tofu,wysnwzsy0EcPHw-5a4mAUw
5.0,Stencil - A DIY Craft Studio,A5NSs4GjWc0PideI8Hw9xw
1.0,Not Your Mother,ny5uD7wcIZ01hUXE50Qz2Q
4.0,D&S Automotive Collision & Restyling,i-gDfcrFLVhrNhBCUAhFpg
2.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,8R4bKrkUEyN4HD97SKgHtg
1.0,Maurices,jIuqsBBMuDqkE4yDLnhlsQ
4.0,Stein Mart,a-LoRh552poRuWviwGfuKw
3.0,Habitat For Humanity Restore,J2DrQYwJpnDlunOpbwRMaw
2.0,Subway,oS5LJnMEZ-ZFHNX3ATKPGQ
2.0,So Cool Frozen Yogurt,e2LtHijFAXy4RNTDL5IELw
2.0,Pearl Garden,ytC8w7CFrUcnLH5SmcwXkQ
3.0,MiraKuru,GGYG1LEKGQvwa0In89ROSQ
2.0,Gourmet Gringos,tv19nT_XYg0IpnskBpjv0A
5.0,Apteka,ufauqkqDhO9FEh861_pTVw
1.0,Ume Fashion Sushi,ISnQFvO_qKRoQTyj7DxdhQ
2.0,Nee House Chinese Restaurant,oRWp73EAzos724vOY4qB6Q
5.0,Pine Village Apartments,dpc8Q98jrfTUpQWo-MiPMA
5.0,Hotel Indigo Toronto Airport,la4Y5u_v7hcp2zpPqcya4Q
2.0,Gourmet Gringos,TUbOiTPDiAXEzzUEyj22JA
4.0,Braseiro,enYZVhvPqf5fvIOsKiLlOA
3.0,Dunn-Edwards Paints,BkbrSQhSsC3McEhiEgLt0w
2.0,Bakery Gateau,4OuY8zCZ6LoiQNpMtE802A
5.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,o7oDOkJMky50DpaQ4-D5wg
3.0,A Woman's Place,RAODXrc0UAPxATh4kcyI3Q
1.0,Dulce Alterations,zmXaJnK-a7FGRz1UbwAdMA
5.0,Supercuts,kLLXNfzelX1FO-8zv-M1-A
3.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,UUVbV8XmTzNksBOPaiO3pA
3.0,Pallucci,P8WKdwdpRZ4F1SMTLAL_nw
5.0,Multi-Specialty Physicians,2a_6A__7-aBfTBEqL6nI-g
4.0,Jared Galleria of Jewelry,RHSHgYCbOBxVIP2oQNfQ-A
1.0,Brilliance New York,o7oDOkJMky50DpaQ4-D5wg
2.0,Sonoma Village,Q9x-MEp8Yx5QG78lU_f2mA
1.0,Ross Dress for Less,niv5a0a-hfEd4LpRYQaP4Q
3.0,Howlers Craft Burgers & Beer,Zj665BfmiIWHHT-ZEuPVJA
4.0,Bakery Gateau,5o_DqiEfbkRVN_btwDH33g
4.0,Queen City Plumbing,T2UA1nMIWwgdTfpRYo4lRQ
5.0,Buk Chang Dong Soon Tofu,n6wUNvjk2_PjtCn6ZhBObg
3.0,Impressionz,kfR6iE03mP2l0f1kq0Ptag
1.0,Circle K,UeZpPpsBLI0dort7UcwFVg
1.0,Nice One Nails,myguPkXfaPRMrOQLp4ucZA
5.0,Spectacle,EOUq_p5XhVkF8U85AUJ1gg
4.0,Hotel Indigo Toronto Airport,wL2pP0qCbRmML_SMeic1vQ
3.0,Fine Asian Bowl,YW1cSlB1KGWliE-vl0hXMQ
4.0,MK Remodeling & Design,IhHWf27r2-VTPJsIgIBncg
3.0,The Steady Cafe & Bar,4ysi7eUF4SXUNrJbSUzaqA
5.0,Musashi Japanese Restaurant,hn4Y3XYQhUZbUkU3eGEWSA
4.0,Options Salon & Spa,jMGnFq3i6YiRI8No1UkEPg
5.0,Tavolino,8zpZLEWweD0Tp6wLTzlZsQ
4.0,Feast Buffet,tMZIPvKgdHOgSTtGKD9wkA
5.0,Bruster's Real Ice Cream,JVxnj0BKbMxY8NorB_oUPg
5.0,Hair Design By Mary Ann,ny5uD7wcIZ01hUXE50Qz2Q
1.0,enVoqueMD,ZunKYeQo3RZ5iRmMcQ9swg
4.0,Olson Eye Care,9WJQ_i7P3XZ24m5qXTl-1Q
4.0,Nothing Bundt Cakes,VX41TL3qmWOLhsO6yNIEjg
3.0,Renters Warehouse,OCBlmyO1xLb2hSE7KQqm6w
4.0,Spirit Apothecary,NA2fqZ012oH1N-jXel1ifg
3.0,Healthcare Partners Sunset,ZErRg_qj5CGgzs-57bnA8A
2.0,Taco Bell,tMZIPvKgdHOgSTtGKD9wkA
4.0,Mattress Firm Final Markdown,awhAOe0FhEt-frk4_2D3XQ
4.0,Bolt Fresh Bar,GD4dDukzxty660w6EdEHNg
3.0,Kirsty Blattner,T2YYLWJGu1in2siQu-1unw
3.0,Protection 1 Security Solutions,D4FlhQTuJz_O-4BUtuV3HA
1.0,Glenn Animal Care Hospital,BuySmQCaHJslLsZbAflflg
2.0,MiraKuru,m6iDyGFXQ8l6LxaH3DG25A
5.0,Stencil - A DIY Craft Studio,3vr42-TF3V31LrN5sAFbDQ
4.0,Forrest & Forrest Family Dentistry,cWdSjMIPH6_2fLcAi_gDWg
3.0,Musashi Japanese Restaurant,wDc4RxHpfwB49EpNZu1jfg
2.0,Venetian Nail Spa,0Qts8ew2yr8ImCwVZWy3UQ
2.0,Protection 1 Security Solutions,kjYbPkrbgPMVUAjungJ4Aw
3.0,Salt Cellar,Ggx8iUdJ7lsQSqXRuclXtg
4.0,Sonoma Village,aiOxgg0A79yO39BfeI841A
5.0,Laura Saucedo 702,ua6erRzbbgOAqUs49J96Sg
3.0,Impressionz,VdCer83E4J56FztD98vhIw
4.0,Sanagan's Meat Locker,Y626w8Sq96zclfWf0fbGhA
2.0,Slate Interiors,i-gDfcrFLVhrNhBCUAhFpg
4.0,Wendy's,jY1shXf_LQVhSoUyoXqQRQ
1.0,Pallucci,jOU73K85NeMzBsqwJtfu0A
1.0,No. 1 Sushi Sushi,pVVvmkYQ11vfScY6YHE4ww
1.0,Forrest & Forrest Family Dentistry,tv19nT_XYg0IpnskBpjv0A
5.0,Salt Cellar,JVxnj0BKbMxY8NorB_oUPg
4.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,DZsbxvkYeIERJfGEMti4GA
2.0,D&S Automotive Collision & Restyling,ZU2xIS3w_oB3TW178vIhzA
1.0,Laura Saucedo 702,1zSF4o_SshTe4wKg9hAZbg
1.0,Llantera Del Norte,8GRq_zyZ8qqEckFGHrEl4Q
5.0,Manzetti's Tavern,sYlxab9iKq5KR-tG5HmtCg
4.0,Aroma Espresso Bar,ua6erRzbbgOAqUs49J96Sg
1.0,Circle K,xrUwcIx4szcFlxFJ6waiFw
5.0,Wesley Friedman - FBC Mortgage,rPRy7N3WCD3sVCrF60OOnA
3.0,All Star Donuts & Kolaches,_7_Bh8VaUTUgFhmQ59ml0g
4.0,Southdown Chiropractic & Wellness,Ai8eK9JlMrwBXHu4QYVvgw
4.0,Circle K,xsH9Q1HYLOshghu8MCtzOA
5.0,Glendale Care Center,R9TIWPBlMuzzWgYXZBnAlg
3.0,All Star Donuts & Kolaches,B423jsaQkyodGbGyiIGLXA
2.0,Desert Shores Dentistry,5KZS8cmUhoGTSjxY8aWwLA
4.0,Salon Glow,w1LtUhrC3Ww4SzKFHUYKfg
3.0,Air Tech Plus,h1VmuBcdVm3GBrHqyfRzQQ
2.0,All Star Donuts & Kolaches,eWGRRzvpex2dVpu1XZ1Gsw
3.0,Uncle Otis Clothing,T2UA1nMIWwgdTfpRYo4lRQ
3.0,Buk Chang Dong Soon Tofu,sXeIJI3B28rZCFh1GJxbeA
4.0,Scottsdale Cab Company,LlsjM1vS3AAZLiBeHfuEoQ
5.0,J's Fish & Chips,MrsRJa4SWLq8XLU1RtPdlw
5.0,MinuteClinic,tMZIPvKgdHOgSTtGKD9wkA
2.0,PA Wine & Spirits Store,JBten-VAVeO6lG89SfmCYg
1.0,Impressionz,jY1shXf_LQVhSoUyoXqQRQ
1.0,Inspire! Dental,eVrh33yYYUsmrmvWgxPaCw
2.0,Hilton Toronto,OCBlmyO1xLb2hSE7KQqm6w
1.0,Complete Auto Glass,OtdA44C6CAEkl5Iy7UeRPA
1.0,Sushi Mocorito,Z1fpubHlmHeKY2dQBBbH9Q
2.0,D&S Automotive Collision & Restyling,BuySmQCaHJslLsZbAflflg
5.0,The Kilted Buffalo Langtree,y5pnnMvcLa1ORs8srUF1EQ
5.0,Restaurant Nhu Y,btPPPUNXDb7fvFNNuNKW_w
3.0,Stencil - A DIY Craft Studio,l7sZTLRUBK0k3xjRTj1CSA
1.0,Gourmet Gringos,9urf9uT1i2N7pM3tkgpI4w
4.0,The UPS Store,bhk04kv2BU9tVRUeJ7808w
5.0,Taco Bell,cfn4EzesqPTtlP_AYhQBKw
1.0,Louis Stokes Cleveland VA Medical Center,GB-YAZtZg2tCwRW-wp1ZPg
1.0,Spectacle,w1LtUhrC3Ww4SzKFHUYKfg
5.0,Edgeworxx Studio,7Azng3cgIeE0aMgkQeozDQ
1.0,JSE Automotive Services,OktfRbV9zJb4WoJafRMthQ
2.0,The Lounge Barber Shop,Lk9qQYI0nE60IXvmcq1Vqw
1.0,Tomkins Park,RAODXrc0UAPxATh4kcyI3Q
1.0,Circle K,8GRq_zyZ8qqEckFGHrEl4Q
2.0,QBE Insurance,Xh3I-XgvjG4yOG9RZyqgWg
3.0,Hair by Sharyn,3vr42-TF3V31LrN5sAFbDQ
5.0,A&T Remodeling Stucco,f5DGDDqUjQkAih8Cr4BEzg
5.0,Spirit Apothecary,D0mL3qnMCs_6IbQC-vpUPw
3.0,Key To Healing Massage,sLTvEeCGc-6FIQ_NqWFxIw
2.0,Hair & Nails by Anastasiya,qPyUpNSmXaZuA1x7KdzNTA
2.0,Ravi Soups,HeDYzmuJv62ELVAvue-wuA
2.0,Artisan Fine Dining Room,sLTvEeCGc-6FIQ_NqWFxIw
1.0,Vita Bella Fine Day Spa,R9TIWPBlMuzzWgYXZBnAlg
5.0,Renters Warehouse,wlphxG_hFKGfZJrILPyYoA
3.0,Jared Galleria of Jewelry,zmXaJnK-a7FGRz1UbwAdMA
4.0,Eyebrows R US,Jdw3Fw-zTAhX8SH9ypd_AA
3.0,Impressionz,bm0crkXSqvYVGvTvn7a5-w
5.0,Vita Bella Fine Day Spa,OktfRbV9zJb4WoJafRMthQ
2.0,Maria's Mexican Restaurant & Bakery,EnGEE-QmDDS9CGWStMtgSw
4.0,Restaurant Nhu Y,yZQMdYqoiRo6IWSguAdFCQ
2.0,Forrest & Forrest Family Dentistry,eWGRRzvpex2dVpu1XZ1Gsw
1.0,Funny Stop Comedy Club,XNZI9wTcp-OYybJ5AnZ8Ww
5.0,Cookie Cutters Haircuts for Kids,0F40lzN0ELvTm3EpubSa_A
3.0,National Equity Consultants,3r8xzVuRxbnOxYMolS_6uA
5.0,Louis Stokes Cleveland VA Medical Center,ZVWJJnaWs5i8KxG18XzRIw
5.0,Hall Brent R DDS,0F40lzN0ELvTm3EpubSa_A
3.0,Renters Warehouse,hDcCr8mGkwrUP51Htatvcg
3.0,Salon Glow,KktJeiYjsIqBRNmbMnNjQA
1.0,Uncle Otis Clothing,gkTEP7ekRW62Zm4bveZBgA
4.0,Today's Market,f0Awv9obo7lWZQhUh1C_KA
3.0,Vic's Auto Repair,5BwurcGx34N6cJyDzMviJA
5.0,Multi-Specialty Physicians,_7fLIfvnfPHjdyPqlrMTVQ
3.0,Emerald Chinese Restaurant,0F40lzN0ELvTm3EpubSa_A
4.0,Kirsty Blattner,uaasD9MDERT2BG_gkDehew
3.0,Buk Chang Dong Soon Tofu,KPFi6H_vgwaNGfTUH87Kgw
5.0,So Cool Frozen Yogurt,o7oDOkJMky50DpaQ4-D5wg
1.0,Tomkins Park,9uo26LD_YsxCcta_JmCXcg
1.0,Musashi Japanese Restaurant,A7vhQWj1yb5plH8hbditlA
2.0,Bistro Divino,s76BDmBx_8kcxGFDiU6k_g
3.0,Farmers Insurance - Paul Lorenz,yt-5sAzXFFqShn0K7HvYiQ
4.0,Brian's Furniture,s00s3sKWVElGqyRJ8QRcGw
4.0,Vita Bella Fine Day Spa,W7DHyQlY_kXls2iXt-_2Ag
1.0,Kabob House,oClSop924pYiEwnm_Et_6Q
2.0,Kirsty Blattner,6Mj0_fEOtKoGEJVxpQJrCA
2.0,A Woman's Place,Z1fpubHlmHeKY2dQBBbH9Q
4.0,Nail Nail,NA2fqZ012oH1N-jXel1ifg
2.0,Domino's Pizza,a04LRLmBMXa4jta2L3nkmw
1.0,Secrets de Femme,LArGAkoEnwcmyE0OrESkFQ
3.0,Vals Getaway DES Cafeteria,hn4Y3XYQhUZbUkU3eGEWSA
2.0,Domino's Pizza,DuzZ68TZWlQ3mALJZ0ASVQ
4.0,Tomkins Park,Lk9qQYI0nE60IXvmcq1Vqw
3.0,The Lounge Barber Shop,P05K_6PKY2cixSkyRHn7ng
2.0,Kirsty Blattner,LkY684w7qaiZgjTxM1cDkA
5.0,Medium Rare,yZQMdYqoiRo6IWSguAdFCQ
4.0,Dulce Alterations,_7fLIfvnfPHjdyPqlrMTVQ
5.0,Manzetti's Tavern,9WJQ_i7P3XZ24m5qXTl-1Q
4.0,Hilton Toronto,y7gYGCAEHjqjw9FqeZKg7Q
4.0,Knot Salon,VgSj3y98rnV0DKFHnLz_ag
4.0,Forrest & Forrest Family Dentistry,-0_2W_qxbX4Mu28CDAZKJA
4.0,Louis Stokes Cleveland VA Medical Center,rxhOsjh5kTFC7FAloTVgiQ
4.0,Kibo Sushi House,btPPPUNXDb7fvFNNuNKW_w
3.0,Spirit Apothecary,Lk9qQYI0nE60IXvmcq1Vqw
5.0,Tiffany & Co - Forum Shops at Caesar's Palace,Z1Ce1N6F7vw9pKnsv8MtRA
5.0,Mad Crush Wine Bar,rKkpHJkJ27xOwnhy_bMkvA
3.0,Acupuncture with Ashlee,ny5uD7wcIZ01hUXE50Qz2Q
5.0,Healthcare Partners Sunset,Win7F46vI2LszHngNAFQ4w
1.0,Not Your Mother,ctlIFB-YdllgSEnMLDEKIg
2.0,Feast Buffet,eNKwg2Q2FWdmXFFWKh3a7A
3.0,Secrets de Femme,v7eUh2t_1slVTOQMy-GrGg
2.0,Carluccio's Tivoli Gardens,kH0a5lXS-C638GtYZ-GBng
2.0,MovieWork Now,SxV9D6nFVLOzw0__inLqqw
4.0,Multi-Specialty Physicians,vF4V1fOdu2NOXTPnTUKZOw
3.0,Knot Salon,hn4Y3XYQhUZbUkU3eGEWSA
2.0,Artisan Fine Dining Room,a04LRLmBMXa4jta2L3nkmw
5.0,Kabob House,jMGnFq3i6YiRI8No1UkEPg
5.0,Queen City Plumbing,CZnuW6YeZg7ZIiTbmI58BQ
5.0,Kirsty Blattner,tbH_UcGXsAIBQU2QtKL6Pw
1.0,Carluccio's Tivoli Gardens,wujxgJ8vk2_bpw1sbXtyow
3.0,Spectacle,SIT2McFNaq6F9cyBH0ciIw
5.0,Eyebrows R US,DZsbxvkYeIERJfGEMti4GA
1.0,GiGi's Boutique Fine Consignment,Wp11jaXd3nQGwxTVH5ZTyg
2.0,Not Your Mother,Z7pFsGpIyLzMTZsXjTFF1A
2.0,Vintage 95,8R4bKrkUEyN4HD97SKgHtg
4.0,Park Road Books,SzKBlJiuEueWkrkFxaUpSQ
4.0,Starbucks,On_1ZwRgD2Ry0eoKYC29iQ
5.0,COCO Crafted Organic Chocolate,cbfivZddqFY3QBf3uZ-m8w
1.0,Nee House Chinese Restaurant,8jmSP3yNcqInJ5Y-VytvIA
2.0,Spectacle,ctlIFB-YdllgSEnMLDEKIg
5.0,Dulce Alterations,N667DoSR57cOUysFmxVG2Q
3.0,Jared Galleria of Jewelry,bp7baO6d0lYf78FaMTyKBA
3.0,Hall Brent R DDS,WU7NJ-YfRDdsIpNtKjaDcg
4.0,Winners,f5DGDDqUjQkAih8Cr4BEzg
4.0,Bolt Fresh Bar,rVEgaeBzh1FQPS_KLbGxHQ
2.0,Domino's Pizza,GrTcwQfPTqkIEwwp4T6XYg
3.0,Tim the Tool Man,kH0a5lXS-C638GtYZ-GBng
5.0,Mattress Firm Final Markdown,pn3jiwycu7ckson_W9UYCA
4.0,COCO Crafted Organic Chocolate,5_5IBQcoUtTe2sLIIY99eQ
2.0,Winners,E-F49aokwOCxGTf3cp_MXw
1.0,No. 1 Sushi Sushi,pDvDLpD7CiMlIebsDPCRSQ
1.0,A&T Remodeling Stucco,AcF-cDq7JHc0xybGmm74kQ
5.0,Llantera Del Norte,LArGAkoEnwcmyE0OrESkFQ
4.0,Edgeworxx Studio,4ysi7eUF4SXUNrJbSUzaqA
4.0,Nice One Nails,J9OSJ7Xl9wnS0tL709AIqA
4.0,Inspire! Dental,jNkTR0QvQIomwIvb_C8Q8Q
1.0,Protection 1 Security Solutions,RZkGSPYEkhHeRp0YxKp8OA
5.0,Braseiro,khyig4aF00tZsTYw4F4GLg
1.0,Kabob House,zmXaJnK-a7FGRz1UbwAdMA
5.0,Ogden Funeral Homes,4rl4WiP4hMM-xWT0_IbJmg
